Data Source: Instituto Nacional de Estadística http://www.ine.es/inebmenu/mnu_clasifica.htm;;;;;
Coordenadas en formato wsg84, en decimal. Compatible con Google Maps.;;;;;
Author: Emilio Rodríguez. http://www.emiliort.com/mysql/municipios-espana-coordenadas/;;;;;
;;;;;
name;province;state;latitude;longitude;Google Maps URL
Villaralto;Córdoba;Andalucía;38.4557088;-4.9843712;http://maps.google.es/maps?z=14&ll=38.4557088,-4.9843712
Villaviciosa de Córdoba;Córdoba;Andalucía;38.0759755;-5.014214;http://maps.google.es/maps?z=14&ll=38.0759755,-5.014214
Viso, El;Córdoba;Andalucía;38.9960388;-3.3898994;http://maps.google.es/maps?z=14&ll=38.9960388,-3.3898994
Zuheros;Córdoba;Andalucía;37.5431369;-4.3164148;http://maps.google.es/maps?z=14&ll=37.5431369,-4.3164148
Agrón;Granada;Andalucía;37.0305837;-3.8297243;http://maps.google.es/maps?z=14&ll=37.0305837,-3.8297243
Alamedilla;Granada;Andalucía;37.5817402;-3.2443093;http://maps.google.es/maps?z=14&ll=37.5817402,-3.2443093
Albolote;Granada;Andalucía;37.2308556;-3.6574147;http://maps.google.es/maps?z=14&ll=37.2308556,-3.6574147
Albondón;Granada;Andalucía;36.8272885;-3.2108134;http://maps.google.es/maps?z=14&ll=36.8272885,-3.2108134
Albuñán;Granada;Andalucía;37.2271916;-3.1338925;http://maps.google.es/maps?z=14&ll=37.2271916,-3.1338925
Albuñol;Granada;Andalucía;36.7912509;-3.2034848;http://maps.google.es/maps?z=14&ll=36.7912509,-3.2034848
Albuñuelas;Granada;Andalucía;36.9282047;-3.6314718;http://maps.google.es/maps?z=14&ll=36.9282047,-3.6314718
Aldeire;Granada;Andalucía;37.1626339;-3.0724878;http://maps.google.es/maps?z=14&ll=37.1626339,-3.0724878
Alfacar;Granada;Andalucía;37.2365708;-3.5706536;http://maps.google.es/maps?z=14&ll=37.2365708,-3.5706536
Algarinejo;Granada;Andalucía;37.324917;-4.1588459;http://maps.google.es/maps?z=14&ll=37.324917,-4.1588459
Alhama de Granada;Granada;Andalucía;37.0025184;-3.9883887;http://maps.google.es/maps?z=14&ll=37.0025184,-3.9883887
Alhendín;Granada;Andalucía;37.1075985;-3.6455836;http://maps.google.es/maps?z=14&ll=37.1075985,-3.6455836
Alicún de Ortega;Granada;Andalucía;37.6096762;-3.1379865;http://maps.google.es/maps?z=14&ll=37.6096762,-3.1379865
Almegíjar;Granada;Andalucía;36.9024471;-3.299801;http://maps.google.es/maps?z=14&ll=36.9024471,-3.299801
Almuñécar;Granada;Andalucía;36.7345403;-3.6907361;http://maps.google.es/maps?z=14&ll=36.7345403,-3.6907361
Alpujarra de la Sierra;Granada;Andalucía;36.981502;-3.157129;http://maps.google.es/maps?z=14&ll=36.981502,-3.157129
Alquife;Granada;Andalucía;37.1798276;-3.116288;http://maps.google.es/maps?z=14&ll=37.1798276,-3.116288
Arenas del Rey;Granada;Andalucía;36.9577105;-3.8943227;http://maps.google.es/maps?z=14&ll=36.9577105,-3.8943227
Armilla;Granada;Andalucía;37.1401032;-3.6179814;http://maps.google.es/maps?z=14&ll=37.1401032,-3.6179814
Atarfe;Granada;Andalucía;37.2228969;-3.6874157;http://maps.google.es/maps?z=14&ll=37.2228969,-3.6874157
Baza;Granada;Andalucía;37.490651;-2.7744732;http://maps.google.es/maps?z=14&ll=37.490651,-2.7744732
Beas de Granada;Granada;Andalucía;37.2191625;-3.4817368;http://maps.google.es/maps?z=14&ll=37.2191625,-3.4817368
Beas de Guadix;Granada;Andalucía;37.2793988;-3.2059762;http://maps.google.es/maps?z=14&ll=37.2793988,-3.2059762
Benalúa;Granada;Andalucía;37.4275815;-3.6834733;http://maps.google.es/maps?z=14&ll=37.4275815,-3.6834733
Benalúa de las Villas;Granada;Andalucía;37.4275815;-3.6834733;http://maps.google.es/maps?z=14&ll=37.4275815,-3.6834733
Benamaurel;Granada;Andalucía;37.6091333;-2.6992135;http://maps.google.es/maps?z=14&ll=37.6091333,-2.6992135
Bérchules;Granada;Andalucía;36.9767226;-3.1903792;http://maps.google.es/maps?z=14&ll=36.9767226,-3.1903792
Bubión;Granada;Andalucía;36.9488258;-3.3567415;http://maps.google.es/maps?z=14&ll=36.9488258,-3.3567415
Busquístar;Granada;Andalucía;36.937713;-3.2948455;http://maps.google.es/maps?z=14&ll=36.937713,-3.2948455
Cacín;Granada;Andalucía;37.059949;-3.9168902;http://maps.google.es/maps?z=14&ll=37.059949,-3.9168902
Cádiar;Granada;Andalucía;36.9467261;-3.1805461;http://maps.google.es/maps?z=14&ll=36.9467261,-3.1805461
Cájar;Granada;Andalucía;37.1342212;-3.5706177;http://maps.google.es/maps?z=14&ll=37.1342212,-3.5706177
Calahorra, La;Granada;Andalucía;37.1813647;-3.0645132;http://maps.google.es/maps?z=14&ll=37.1813647,-3.0645132
Calicasas;Granada;Andalucía;37.2732911;-3.6181997;http://maps.google.es/maps?z=14&ll=37.2732911,-3.6181997
Campotéjar;Granada;Andalucía;37.4813117;-3.6164965;http://maps.google.es/maps?z=14&ll=37.4813117,-3.6164965
Caniles;Granada;Andalucía;37.4362651;-2.7224009;http://maps.google.es/maps?z=14&ll=37.4362651,-2.7224009
Cáñar;Granada;Andalucía;36.9266113;-3.4282353;http://maps.google.es/maps?z=14&ll=36.9266113,-3.4282353
Capileira;Granada;Andalucía;36.961223;-3.3586543;http://maps.google.es/maps?z=14&ll=36.961223,-3.3586543
Carataunas;Granada;Andalucía;36.9228745;-3.408202;http://maps.google.es/maps?z=14&ll=36.9228745,-3.408202
Cástaras;Granada;Andalucía;36.9316856;-3.2537329;http://maps.google.es/maps?z=14&ll=36.9316856,-3.2537329
Castilléjar;Granada;Andalucía;37.7147011;-2.6429664;http://maps.google.es/maps?z=14&ll=37.7147011,-2.6429664
Castril;Granada;Andalucía;37.7957299;-2.7790884;http://maps.google.es/maps?z=14&ll=37.7957299,-2.7790884
Cenes de la Vega;Granada;Andalucía;37.1593111;-3.537524;http://maps.google.es/maps?z=14&ll=37.1593111,-3.537524
Chauchina;Granada;Andalucía;37.1892506;-3.7751928;http://maps.google.es/maps?z=14&ll=37.1892506,-3.7751928
Chimeneas;Granada;Andalucía;37.1313737;-3.8231979;http://maps.google.es/maps?z=14&ll=37.1313737,-3.8231979
Churriana de la Vega;Granada;Andalucía;37.1477665;-3.6459501;http://maps.google.es/maps?z=14&ll=37.1477665,-3.6459501
Cijuela;Granada;Andalucía;37.1998939;-3.8108008;http://maps.google.es/maps?z=14&ll=37.1998939,-3.8108008
Cogollos de Guadix;Granada;Andalucía;37.2244319;-3.161336;http://maps.google.es/maps?z=14&ll=37.2244319,-3.161336
Cogollos de la Vega;Granada;Andalucía;37.2748581;-3.5729081;http://maps.google.es/maps?z=14&ll=37.2748581,-3.5729081
Colomera;Granada;Andalucía;37.372055;-3.7138201;http://maps.google.es/maps?z=14&ll=37.372055,-3.7138201
Cortes de Baza;Granada;Andalucía;37.6549309;-2.7699166;http://maps.google.es/maps?z=14&ll=37.6549309,-2.7699166
Cortes y Graena;Granada;Andalucía;37.3036284;-3.2187772;http://maps.google.es/maps?z=14&ll=37.3036284,-3.2187772
Cuevas del Campo;Granada;Andalucía;37.6084715;-2.9310328;http://maps.google.es/maps?z=14&ll=37.6084715,-2.9310328
Cúllar;Granada;Andalucía;37.5836815;-2.576282;http://maps.google.es/maps?z=14&ll=37.5836815,-2.576282
Cúllar Vega;Granada;Andalucía;37.1532664;-3.6704363;http://maps.google.es/maps?z=14&ll=37.1532664,-3.6704363
Darro;Granada;Andalucía;37.3500171;-3.2925308;http://maps.google.es/maps?z=14&ll=37.3500171,-3.2925308
Dehesas de Guadix;Granada;Andalucía;37.5886792;-3.1022784;http://maps.google.es/maps?z=14&ll=37.5886792,-3.1022784
Deifontes;Granada;Andalucía;37.3252398;-3.5944841;http://maps.google.es/maps?z=14&ll=37.3252398,-3.5944841
Diezma;Granada;Andalucía;37.3208517;-3.3316642;http://maps.google.es/maps?z=14&ll=37.3208517,-3.3316642
Dílar;Granada;Andalucía;37.0749919;-3.6016243;http://maps.google.es/maps?z=14&ll=37.0749919,-3.6016243
Dólar;Granada;Andalucía;37.1800367;-2.9895893;http://maps.google.es/maps?z=14&ll=37.1800367,-2.9895893
Dúdar;Granada;Andalucía;37.1856639;-3.4844418;http://maps.google.es/maps?z=14&ll=37.1856639,-3.4844418
Dúrcal;Granada;Andalucía;36.9879261;-3.5661601;http://maps.google.es/maps?z=14&ll=36.9879261,-3.5661601
Escúzar;Granada;Andalucía;37.0625076;-3.7614993;http://maps.google.es/maps?z=14&ll=37.0625076,-3.7614993
Ferreira;Granada;Andalucía;37.1722876;-3.0360835;http://maps.google.es/maps?z=14&ll=37.1722876,-3.0360835
Fonelas;Granada;Andalucía;37.4134412;-3.1733438;http://maps.google.es/maps?z=14&ll=37.4134412,-3.1733438
Freila;Granada;Andalucía;37.5286932;-2.9067948;http://maps.google.es/maps?z=14&ll=37.5286932,-2.9067948
Fuente Vaqueros;Granada;Andalucía;37.2195731;-3.7830532;http://maps.google.es/maps?z=14&ll=37.2195731,-3.7830532
Gabias, Las;Granada;Andalucía;37.1364238;-3.669147;http://maps.google.es/maps?z=14&ll=37.1364238,-3.669147
Galera;Granada;Andalucía;37.7428844;-2.5511932;http://maps.google.es/maps?z=14&ll=37.7428844,-2.5511932
Gobernador;Granada;Andalucía;37.4773659;-3.3204545;http://maps.google.es/maps?z=14&ll=37.4773659,-3.3204545
Gójar;Granada;Andalucía;37.1044347;-3.6062034;http://maps.google.es/maps?z=14&ll=37.1044347,-3.6062034
Gor;Granada;Andalucía;37.3695204;-2.969444;http://maps.google.es/maps?z=14&ll=37.3695204,-2.969444
Gorafe;Granada;Andalucía;37.4790186;-3.0442747;http://maps.google.es/maps?z=14&ll=37.4790186,-3.0442747
Granada;Granada;Andalucía;37.1764874;-3.5979291;http://maps.google.es/maps?z=14&ll=37.1764874,-3.5979291
Guadahortuna;Granada;Andalucía;37.5565446;-3.4007134;http://maps.google.es/maps?z=14&ll=37.5565446,-3.4007134
Guadix;Granada;Andalucía;37.3003963;-3.1345833;http://maps.google.es/maps?z=14&ll=37.3003963,-3.1345833
Guajares, Los;Granada;Andalucía;36.8456748;-3.6116494;http://maps.google.es/maps?z=14&ll=36.8456748,-3.6116494
Gualchos;Granada;Andalucía;36.7435675;-3.3898693;http://maps.google.es/maps?z=14&ll=36.7435675,-3.3898693
Güejar Sierra;Granada;Andalucía;37.1598731;-3.4386534;http://maps.google.es/maps?z=14&ll=37.1598731,-3.4386534
Güevéjar;Granada;Andalucía;37.2569789;-3.5976784;http://maps.google.es/maps?z=14&ll=37.2569789,-3.5976784
Huélago;Granada;Andalucía;37.4198047;-3.2601462;http://maps.google.es/maps?z=14&ll=37.4198047,-3.2601462
Huéneja;Granada;Andalucía;37.1769335;-2.9485955;http://maps.google.es/maps?z=14&ll=37.1769335,-2.9485955
Huéscar;Granada;Andalucía;37.8094891;-2.5396631;http://maps.google.es/maps?z=14&ll=37.8094891,-2.5396631
Huétor de Santillán;Granada;Andalucía;37.2182282;-3.5173991;http://maps.google.es/maps?z=14&ll=37.2182282,-3.5173991
Huétor Tájar;Granada;Andalucía;37.1946309;-4.0471391;http://maps.google.es/maps?z=14&ll=37.1946309,-4.0471391
Huétor Vega;Granada;Andalucía;37.1523809;-3.5759037;http://maps.google.es/maps?z=14&ll=37.1523809,-3.5759037
Illora;Granada;Andalucía;37.2884253;-3.8797818;http://maps.google.es/maps?z=14&ll=37.2884253,-3.8797818
Itrabo;Granada;Andalucía;36.7994851;-3.6387109;http://maps.google.es/maps?z=14&ll=36.7994851,-3.6387109
Iznalloz;Granada;Andalucía;37.3927023;-3.5275488;http://maps.google.es/maps?z=14&ll=37.3927023,-3.5275488
Jayena;Granada;Andalucía;36.9488256;-3.8228068;http://maps.google.es/maps?z=14&ll=36.9488256,-3.8228068
Jerez del Marquesado;Granada;Andalucía;37.1838513;-3.1598715;http://maps.google.es/maps?z=14&ll=37.1838513,-3.1598715
Jete;Granada;Andalucía;36.7973166;-3.6681513;http://maps.google.es/maps?z=14&ll=36.7973166,-3.6681513
Jun;Granada;Andalucía;37.2206402;-3.5944298;http://maps.google.es/maps?z=14&ll=37.2206402,-3.5944298
Juviles;Granada;Andalucía;36.948253;-3.2257882;http://maps.google.es/maps?z=14&ll=36.948253,-3.2257882
Láchar;Granada;Andalucía;37.1950816;-3.8340638;http://maps.google.es/maps?z=14&ll=37.1950816,-3.8340638
Lanjarón;Granada;Andalucía;36.9180647;-3.4804875;http://maps.google.es/maps?z=14&ll=36.9180647,-3.4804875
Lanteira;Granada;Andalucía;37.1688973;-3.1385514;http://maps.google.es/maps?z=14&ll=37.1688973,-3.1385514
Lecrín;Granada;Andalucía;36.9476953;-3.5503823;http://maps.google.es/maps?z=14&ll=36.9476953,-3.5503823
Lentegí;Granada;Andalucía;36.8343061;-3.6744491;http://maps.google.es/maps?z=14&ll=36.8343061,-3.6744491
Lobras;Granada;Andalucía;36.9278614;-3.2123061;http://maps.google.es/maps?z=14&ll=36.9278614,-3.2123061
Loja;Granada;Andalucía;37.1688409;-4.1514712;http://maps.google.es/maps?z=14&ll=37.1688409,-4.1514712
Lugros;Granada;Andalucía;37.2306884;-3.240909;http://maps.google.es/maps?z=14&ll=37.2306884,-3.240909
Lújar;Granada;Andalucía;36.7876092;-3.4015629;http://maps.google.es/maps?z=14&ll=36.7876092,-3.4015629
Malahá, La;Granada;Andalucía;37.1898223;-3.6293854;http://maps.google.es/maps?z=14&ll=37.1898223,-3.6293854
Maracena;Granada;Andalucía;37.2056774;-3.636805;http://maps.google.es/maps?z=14&ll=37.2056774,-3.636805
Marchal;Granada;Andalucía;37.2962012;-3.2023235;http://maps.google.es/maps?z=14&ll=37.2962012,-3.2023235
Moclín;Granada;Andalucía;37.3415777;-3.7864222;http://maps.google.es/maps?z=14&ll=37.3415777,-3.7864222
Molvízar;Granada;Andalucía;36.7868871;-3.6075183;http://maps.google.es/maps?z=14&ll=36.7868871,-3.6075183
Monachil;Granada;Andalucía;37.1320894;-3.5394695;http://maps.google.es/maps?z=14&ll=37.1320894,-3.5394695
Montefrío;Granada;Andalucía;37.3209691;-4.0113637;http://maps.google.es/maps?z=14&ll=37.3209691,-4.0113637
Montejícar;Granada;Andalucía;37.5719655;-3.5046999;http://maps.google.es/maps?z=14&ll=37.5719655,-3.5046999
Montillana;Granada;Andalucía;37.5012648;-3.6724229;http://maps.google.es/maps?z=14&ll=37.5012648,-3.6724229
Moraleda de Zafayona;Granada;Andalucía;37.1697734;-3.9651468;http://maps.google.es/maps?z=14&ll=37.1697734,-3.9651468
Morelábor;Granada;Andalucía;37.4333333;-3.3166667;http://maps.google.es/maps?z=14&ll=37.4333333,-3.3166667
Motril;Granada;Andalucía;36.7446694;-3.5167184;http://maps.google.es/maps?z=14&ll=36.7446694,-3.5167184
Murtas;Granada;Andalucía;36.8873746;-3.1089707;http://maps.google.es/maps?z=14&ll=36.8873746,-3.1089707
Nevada;Granada;Andalucía;37;-3.0166667;http://maps.google.es/maps?z=14&ll=37,-3.0166667
Nigüelas;Granada;Andalucía;36.9774118;-3.5393193;http://maps.google.es/maps?z=14&ll=36.9774118,-3.5393193
Nívar;Granada;Andalucía;37.2579378;-3.5779179;http://maps.google.es/maps?z=14&ll=37.2579378,-3.5779179
Ogíjares;Granada;Andalucía;37.1199066;-3.6079369;http://maps.google.es/maps?z=14&ll=37.1199066,-3.6079369
Orce;Granada;Andalucía;37.7214083;-2.4794514;http://maps.google.es/maps?z=14&ll=37.7214083,-2.4794514
Órgiva;Granada;Andalucía;36.9022391;-3.4239899;http://maps.google.es/maps?z=14&ll=36.9022391,-3.4239899
Otívar;Granada;Andalucía;36.8149087;-3.6814974;http://maps.google.es/maps?z=14&ll=36.8149087,-3.6814974
Otura;Granada;Andalucía;37.0943088;-3.6350731;http://maps.google.es/maps?z=14&ll=37.0943088,-3.6350731
Padul;Granada;Andalucía;37.0243215;-3.6267194;http://maps.google.es/maps?z=14&ll=37.0243215,-3.6267194
Pampaneira;Granada;Andalucía;36.9400402;-3.3613388;http://maps.google.es/maps?z=14&ll=36.9400402,-3.3613388
Pedro Martínez;Granada;Andalucía;37.5016808;-3.2306591;http://maps.google.es/maps?z=14&ll=37.5016808,-3.2306591
Peligros;Granada;Andalucía;37.2312162;-3.6294149;http://maps.google.es/maps?z=14&ll=37.2312162,-3.6294149
Peza, La;Granada;Andalucía;37.275597;-3.2847611;http://maps.google.es/maps?z=14&ll=37.275597,-3.2847611
Pinar, El;Granada;Andalucía;37.4433755;-3.4394181;http://maps.google.es/maps?z=14&ll=37.4433755,-3.4394181
Pinos Genil;Granada;Andalucía;37.1633948;-3.5026353;http://maps.google.es/maps?z=14&ll=37.1633948,-3.5026353
Pinos Puente;Granada;Andalucía;37.2514605;-3.7509953;http://maps.google.es/maps?z=14&ll=37.2514605,-3.7509953
Píñar;Granada;Andalucía;37.4433755;-3.4394181;http://maps.google.es/maps?z=14&ll=37.4433755,-3.4394181
Polícar;Granada;Andalucía;37.2576437;-3.2321024;http://maps.google.es/maps?z=14&ll=37.2576437,-3.2321024
Polopos;Granada;Andalucía;36.7955277;-3.2971353;http://maps.google.es/maps?z=14&ll=36.7955277,-3.2971353
Pórtugos;Granada;Andalucía;36.9424039;-3.3103864;http://maps.google.es/maps?z=14&ll=36.9424039,-3.3103864
Puebla de Don Fadrique;Granada;Andalucía;37.9579029;-2.4350804;http://maps.google.es/maps?z=14&ll=37.9579029,-2.4350804
Pulianas;Granada;Andalucía;37.2226455;-3.6081631;http://maps.google.es/maps?z=14&ll=37.2226455,-3.6081631
Purullena;Granada;Andalucía;37.3175903;-3.1902735;http://maps.google.es/maps?z=14&ll=37.3175903,-3.1902735
Quéntar;Granada;Andalucía;37.1920078;-3.4681919;http://maps.google.es/maps?z=14&ll=37.1920078,-3.4681919
Rubite;Granada;Andalucía;36.808843;-3.3480437;http://maps.google.es/maps?z=14&ll=36.808843,-3.3480437
Salar;Granada;Andalucía;37.148819;-4.0677319;http://maps.google.es/maps?z=14&ll=37.148819,-4.0677319
Salobreña;Granada;Andalucía;36.7462568;-3.587108;http://maps.google.es/maps?z=14&ll=36.7462568,-3.587108
Santa Cruz del Comercio;Granada;Andalucía;37.0602434;-3.9767164;http://maps.google.es/maps?z=14&ll=37.0602434,-3.9767164
Santa Fe;Granada;Andalucía;37.189358;-3.719076;http://maps.google.es/maps?z=14&ll=37.189358,-3.719076
Soportújar;Granada;Andalucía;36.9283886;-3.4051336;http://maps.google.es/maps?z=14&ll=36.9283886,-3.4051336
Sorvilán;Granada;Andalucía;36.7944194;-3.2675239;http://maps.google.es/maps?z=14&ll=36.7944194,-3.2675239
Taha, La;Granada;Andalucía;37.1605731;-3.6067872;http://maps.google.es/maps?z=14&ll=37.1605731,-3.6067872
Torre-Cardela;Granada;Andalucía;37.5045692;-3.3560155;http://maps.google.es/maps?z=14&ll=37.5045692,-3.3560155
Torvizcón;Granada;Andalucía;36.8778786;-3.2985516;http://maps.google.es/maps?z=14&ll=36.8778786,-3.2985516
Trevélez;Granada;Andalucía;37.0024449;-3.2668715;http://maps.google.es/maps?z=14&ll=37.0024449,-3.2668715
Turón;Granada;Andalucía;36.8635768;-3.0577715;http://maps.google.es/maps?z=14&ll=36.8635768,-3.0577715
Ugíjar;Granada;Andalucía;36.960752;-3.0547537;http://maps.google.es/maps?z=14&ll=36.960752,-3.0547537
Valle del Zalabí;Granada;Andalucía;37.2861111;-3.0088889;http://maps.google.es/maps?z=14&ll=37.2861111,-3.0088889
Valle, El;Granada;Andalucía;37.2861111;-3.0088889;http://maps.google.es/maps?z=14&ll=37.2861111,-3.0088889
Válor;Granada;Andalucía;36.9958864;-3.0831234;http://maps.google.es/maps?z=14&ll=36.9958864,-3.0831234
Vegas del Genil;Granada;Andalucía;37.1666667;-3.6833333;http://maps.google.es/maps?z=14&ll=37.1666667,-3.6833333
Vélez de Benaudalla;Granada;Andalucía;36.8319522;-3.5162094;http://maps.google.es/maps?z=14&ll=36.8319522,-3.5162094
Ventas de Huelma;Granada;Andalucía;37.0685367;-3.8221333;http://maps.google.es/maps?z=14&ll=37.0685367,-3.8221333
Villamena;Granada;Andalucía;36.990354;-3.588935;http://maps.google.es/maps?z=14&ll=36.990354,-3.588935
Villanueva de las Torres;Granada;Andalucía;37.5566329;-3.090193;http://maps.google.es/maps?z=14&ll=37.5566329,-3.090193
Villanueva Mesía;Granada;Andalucía;37.2141935;-4.0112479;http://maps.google.es/maps?z=14&ll=37.2141935,-4.0112479
Víznar;Granada;Andalucía;37.2310779;-3.5538349;http://maps.google.es/maps?z=14&ll=37.2310779,-3.5538349
Zafarraya;Granada;Andalucía;36.9755116;-4.144421;http://maps.google.es/maps?z=14&ll=36.9755116,-4.144421
Zagra;Granada;Andalucía;37.2530273;-4.168132;http://maps.google.es/maps?z=14&ll=37.2530273,-4.168132
Zubia, La;Granada;Andalucía;37.1206136;-3.5846685;http://maps.google.es/maps?z=14&ll=37.1206136,-3.5846685
Zújar;Granada;Andalucía;37.5401523;-2.842817;http://maps.google.es/maps?z=14&ll=37.5401523,-2.842817
Alájar;Huelva;Andalucía;37.8743849;-6.6660783;http://maps.google.es/maps?z=14&ll=37.8743849,-6.6660783
Aljaraque;Huelva;Andalucía;37.271106;-7.0215847;http://maps.google.es/maps?z=14&ll=37.271106,-7.0215847
Almendro, El;Huelva;Andalucía;37.264921;-6.9256504;http://maps.google.es/maps?z=14&ll=37.264921,-6.9256504
Almonaster la Real;Huelva;Andalucía;37.8718102;-6.7879015;http://maps.google.es/maps?z=14&ll=37.8718102,-6.7879015
Almonte;Huelva;Andalucía;37.2625346;-6.5172401;http://maps.google.es/maps?z=14&ll=37.2625346,-6.5172401
Alosno;Huelva;Andalucía;37.5493568;-7.1154282;http://maps.google.es/maps?z=14&ll=37.5493568,-7.1154282
Aracena;Huelva;Andalucía;37.8941732;-6.5612067;http://maps.google.es/maps?z=14&ll=37.8941732,-6.5612067
Aroche;Huelva;Andalucía;37.9442586;-6.954265;http://maps.google.es/maps?z=14&ll=37.9442586,-6.954265
Arroyomolinos de León;Huelva;Andalucía;38.0260375;-6.4211041;http://maps.google.es/maps?z=14&ll=38.0260375,-6.4211041
Ayamonte;Huelva;Andalucía;37.2146613;-7.4098188;http://maps.google.es/maps?z=14&ll=37.2146613,-7.4098188
Beas;Huelva;Andalucía;37.4259207;-6.7929882;http://maps.google.es/maps?z=14&ll=37.4259207,-6.7929882
Berrocal;Huelva;Andalucía;37.6088785;-6.5424931;http://maps.google.es/maps?z=14&ll=37.6088785,-6.5424931
Bollullos Par del Condado;Huelva;Andalucía;37.3361526;-6.5357576;http://maps.google.es/maps?z=14&ll=37.3361526,-6.5357576
Bonares;Huelva;Andalucía;37.3218969;-6.6806974;http://maps.google.es/maps?z=14&ll=37.3218969,-6.6806974
Cabezas Rubias;Huelva;Andalucía;37.7264991;-7.0874504;http://maps.google.es/maps?z=14&ll=37.7264991,-7.0874504
Cala;Huelva;Andalucía;37.9721664;-6.3164896;http://maps.google.es/maps?z=14&ll=37.9721664,-6.3164896
Calañas;Huelva;Andalucía;37.6548141;-6.8786824;http://maps.google.es/maps?z=14&ll=37.6548141,-6.8786824
Campillo, El;Huelva;Andalucía;37.551275;-3.6365495;http://maps.google.es/maps?z=14&ll=37.551275,-3.6365495
Campofrío;Huelva;Andalucía;37.7677585;-6.5730988;http://maps.google.es/maps?z=14&ll=37.7677585,-6.5730988
Cañaveral de León;Huelva;Andalucía;38.0145364;-6.527808;http://maps.google.es/maps?z=14&ll=38.0145364,-6.527808
Cartaya;Huelva;Andalucía;37.2831395;-7.1549789;http://maps.google.es/maps?z=14&ll=37.2831395,-7.1549789
Castaño del Robledo;Huelva;Andalucía;37.8950963;-6.7039426;http://maps.google.es/maps?z=14&ll=37.8950963,-6.7039426
Cerro de Andévalo, El;Huelva;Andalucía;37.2631764;-6.9312227;http://maps.google.es/maps?z=14&ll=37.2631764,-6.9312227
